"Freq [GHz]","re(S(1,1)) []","re(S(1,2)) []","re(S(1,3)) []","re(S(1,4)) []","re(S(1,5)) []","re(S(1,6)) []","re(S(2,1)) []","re(S(2,2)) []","re(S(2,3)) []","re(S(2,4)) []","re(S(2,5)) []","re(S(2,6)) []","re(S(3,1)) []","re(S(3,2)) []","re(S(3,3)) []","re(S(3,4)) []","re(S(3,5)) []","re(S(3,6)) []","re(S(4,1)) []","re(S(4,2)) []","re(S(4,3)) []","re(S(4,4)) []","re(S(4,5)) []","re(S(4,6)) []","re(S(5,1)) []","re(S(5,2)) []","re(S(5,3)) []","re(S(5,4)) []","re(S(5,5)) []","re(S(5,6)) []","re(S(6,1)) []","re(S(6,2)) []","re(S(6,3)) []","re(S(6,4)) []","re(S(6,5)) []","re(S(6,6)) []"
45,0.304760517854111,0.13190680817808,-0.00195806074791133,0.00921848701477394,0.0783508705679016,0.167042933771464,0.131906808178091,0.288618544117096,0.001150973402269,-0.00913773282505477,0.153001586249255,0.0772143228278531,-0.00195806074790829,0.0011509734022702,-0.96911217905014,-0.000150904752194619,-0.00126372584300094,0.00177286642995827,0.00921848701476566,-0.00913773282506171,-0.000150904752194761,-0.971234517331337,0.0175712501474177,-0.0113883002560033,0.0783508705678612,0.153001586249284,-0.00126372584300142,0.0175712501474129,0.617887093371385,-0.245828139065911,0.167042933771525,0.0772143228278385,0.00177286642995667,-0.0113883002560038,-0.245828139065999,0.615619143322741
46,0.408929352255893,-0.144771385582605,0.000848143995815856,-0.00543691857524949,-0.17416989518631,-0.339081180422097,-0.144771385582621,0.411758521608202,-0.00127658441485605,0.00412850114732334,-0.348048273768579,-0.177847037720569,0.00084814399581338,-0.00127658441485549,-0.965036107481664,-8.45192854705825E-05,-0.000466280464122895,-0.000665363524245345,-0.00543691857524939,0.00412850114731833,-8.4519285470536E-05,-0.970190779919673,3.65076942211882E-05,0.00576243398749902,-0.174169895186378,-0.348048273768598,-0.000466280464124202,3.65076942274215E-05,0.55013854622009,0.31825634384193,-0.339081180422119,-0.177847037720262,-0.000665363524242268,0.00576243398749808,0.318256343841921,0.545796217916349
47,0.0857252123539864,-0.154871133918238,9.27930675746999E-05,5.31322057041345E-05,0.139550251296415,-0.413819686638636,-0.154871133918226,0.0806006608342005,0.000579542742860295,-0.000393418506256611,-0.416714242483938,0.133391497802935,9.27930675727207E-05,0.000579542742862325,-0.96860783493627,-0.000438250447668996,0.000171529476047826,-0.000861590390766399,5.31322057034792E-05,-0.000393418506260783,-0.000438250447672607,-0.94357145768706,-0.000203604350125064,-0.000684175743525879,0.139550251296435,-0.416714242483912,0.000171529476049094,-0.000203604350120191,0.1286630471534,0.457901803796841,-0.413819686638636,0.133391497802942,-0.00086159039076614,-0.000684175743522019,0.457901803796868,0.127627047575406
48,-0.185076439165592,-0.123919708779954,0.000618987782485363,0.00113255068417676,0.0219784173343636,0.0644918360643141,-0.123919708780037,-0.191817635042847,0.00104453602129233,0.00132855409007402,0.0646677582698341,0.0237145417665004,0.000618987782485462,0.00104453602129105,-0.968534200468794,0.000155559944881736,0.00274039289986994,0.00158064506829211,0.00113255068417636,0.00132855409007007,0.000155559944879419,-0.946545318832291,0.0081033884679207,0.00245147853705767,0.0219784173343521,0.0646677582698082,0.00274039289991104,0.00810338846797053,0.776957610802783,0.0719497440323905,0.0644918360643252,0.0237145417665013,0.00158064506830607,0.00245147853701388,0.0719497440324166,0.795706538367816
49,-0.438549847458471,0.00282323790539596,-4.17369696066097E-05,0.000349394419698162,-0.0718010160016637,0.117971788814692,0.00282323790539201,-0.435594165727906,-0.000156975003970866,0.000223962395070141,0.116104935325936,-0.0732057048498685,-4.17369696061293E-05,-0.000156975003970818,-0.964328934781648,-0.000692365180174993,0.000210648009277968,0.000218453622662297,0.000349394419698798,0.000223962395069189,-0.000692365180174764,-0.942308855560385,0.00025338608189539,0.000552832355566982,-0.0718010160016683,0.116104935325941,0.000210648009280073,0.000253386081897944,0.744001696491563,-0.0810064175323628,0.117971788814693,-0.073205704849864,0.000218453622662291,0.000552832355568566,-0.0810064175323329,0.739214556433189
50,-0.713630266448326,-0.369964533863605,-0.000598870889629894,-0.00117256118052915,-0.0149628526484828,-0.0313832987859755,-0.369964533863039,-0.716873321972118,-0.00105913331303372,-0.00393149980492766,-0.041101085879494,-0.0220935395153146,-0.000598870889699536,-0.00105913331303101,-0.959910102764723,0.00168998249593953,0.00189667373589408,-0.00336391731872036,-0.00117256118051437,-0.00393149980490779,0.00168998249593872,-0.933431713960814,0.000141027722601121,-0.00233424091252153,-0.0149628526484914,-0.0411010858795027,0.00189667373588917,0.000141027722603363,0.65307541839229,0.350277920695782,-0.0313832987859548,-0.0220935395152661,-0.00336391731871414,-0.0023342409125188,0.350277920695842,0.668097992524306
51,-0.942810055626868,0.00460055510821973,-0.000263292166430454,-0.000533306688862139,0.368621508313868,-0.126700253684785,0.00460055510821958,-0.954572300997076,6.80847127379608E-05,-0.000931981099774169,-0.147719838824897,0.478954995494484,-0.000263292166429278,6.80847127400533E-05,-0.95673352549007,-0.00182130631291817,-6.28887125908909E-05,0.000240796217790021,-0.00053330668885713,-0.000931981099770185,-0.00182130631291851,-0.995545133368329,-0.00142946808616008,-0.00152106550536549,0.368621508313749,-0.147719838824915,-6.2888712593944E-05,-0.00142946808616205,0.374114503094642,-0.036290175510105,-0.12670025368459,0.478954995494464,0.000240796217786717,-0.00152106550536522,-0.0362901755101218,0.395962977631344
52,-0.930268276857264,0.0568635102778362,0.00734682045502947,0.00919919352093272,0.146130856834818,0.126905954743894,0.0568635102778312,-0.940475150058636,0.00772090376716285,0.00676681528536277,0.113050811141678,0.150609940628754,0.00734682045502862,0.00772090376715203,-0.933808072722071,0.0289799263685401,-0.00746728960812187,0.000121351660284942,0.00919919352092975,0.00676681528535069,0.0289799263685386,-0.93619926899405,0.000542017073951334,0.000515747413101481,0.146130856834839,0.113050811141687,-0.00746728960803573,0.000542017073969369,0.417076659323784,0.462157371688189,0.126905954743896,0.150609940628748,0.000121351660283244,0.000515747413114522,0.462157371688158,0.408651385311325
53,-0.242970358469725,0.0400903775501739,-0.000191613997843726,-0.000508344095616971,-0.073687173202918,-0.308510005505081,0.0400903775501707,-0.270278376510568,-0.000314959240691148,-0.000479676292318899,-0.188873721240665,-0.0762049251238247,-0.000191613997842808,-0.000314959240693524,-0.95664249424117,0.00135060603137814,0.000770167396114172,0.00160323164984803,-0.00050834409561693,-0.000479676292316753,0.00135060603137816,-0.962386849856662,-0.000773449029692426,3.43331908821468E-05,-0.0736871732028641,-0.188873721240743,0.000770167396112686,-0.000773449029691308,-0.0769454537866952,-0.0513995904949722,-0.308510005504384,-0.0762049251238424,0.00160323164985087,3.43331908845385E-05,-0.0513995904949613,-0.0838877492066574
54,0.341215750092065,-0.143189287398805,0.000192910163717631,-6.81595481632624E-05,-0.0930918082566047,-0.00859118869092819,-0.143189287398824,0.381383055469216,-0.00102768904891628,-0.000905590280061575,-0.00598467510328302,-0.0598173371879915,0.000192910163718555,-0.00102768904891436,-0.953874130876997,0.000206773788081201,0.00111653349205276,0.00103446769340778,-6.81595481633275E-05,-0.000905590280062843,0.000206773788080859,-0.960037501879826,-0.000841942360044103,-0.000188282261842519,-0.0930918082566286,-0.00598467510330981,0.00111653349204396,-0.00084194236004692,0.17886004334449,-0.440863217812384,-0.00859118869087427,-0.0598173371878872,0.00103446769340854,-0.000188282261850512,-0.440863217812408,0.168625743909895
55,-0.111986815188364,0.137061176469915,0.00217257093961512,0.000732495088012847,-0.205557760703032,-0.197999686547579,0.137061176469814,-0.128546679778591,0.00104021754814216,-0.00156549694121422,-0.188319318316444,-0.203817859723769,0.0021725709396221,0.00104021754814214,-0.951752175888631,0.00103440242289288,-0.00172986235558185,-0.00264617559288912,0.00073249508801277,-0.00156549694121709,0.00103440242289279,-0.957610841470404,-0.000783131762026177,-0.00137706218522476,-0.205557760703045,-0.188319318316466,-0.00172986235558222,-0.000783131762025643,0.380414309831868,-0.422685623824747,-0.197999686547609,-0.203817859723967,-0.00264617559288989,-0.00137706218522873,-0.422685623824764,0.453065509247254
56,-0.922430827401417,-0.00295544533338285,-1.69517742573638E-05,8.99632249062082E-06,-0.00713715505924118,0.000856584931896025,-0.00295544533338088,-0.922294107013968,1.76948690788791E-05,-3.8924377315046E-05,0.000168122790269546,-0.0107675826885207,-1.69517742576172E-05,1.76948690789024E-05,-0.950803835558102,0.00048868721511474,0.00294667003056554,0.00103459432738932,8.99632249016682E-06,-3.89243773143399E-05,0.000488687215114763,-0.960782623581927,0.00179850429438318,0.000336311016567765,-0.00713715505922125,0.000168122790262743,0.00294667003056442,0.00179850429438252,0.422553036692079,-0.185351014737695,0.000856584931898247,-0.0107675826885137,0.00103459432738717,0.000336311016569077,-0.185351014737721,0.417352779041988
57,-0.726362592607473,-0.0391843693391594,-0.000915059930830287,0.00059061726462629,0.0834186319811237,-0.133270823379486,-0.0391843693391519,-0.725955932660312,-0.000459455277072809,0.000811349227641991,-0.127775484068968,0.0789606764687293,-0.000915059930830823,-0.000459455277071941,-0.946514286830343,0.00202270720930118,-0.000592606833720175,0.00179164678664329,0.000590617264622628,0.000811349227642478,0.00202270720930183,-0.971273463811756,0.00222446851238346,0.00261842399154189,0.0834186319811067,-0.127775484068968,-0.000592606833723065,0.00222446851238862,0.71778441762919,0.141161023160505,-0.133270823379502,0.0789606764687176,0.00179164678663429,0.00261842399154246,0.141161023160336,0.83453762881121
58,0.0966052132737108,0.374680607442322,-0.00453333470500091,0.000117731522361816,-0.167793965225015,0.151084233735225,0.374680607442283,0.0781046477100395,-0.00518961781174805,-0.000422380152441608,0.171652085526835,-0.147947877965129,-0.00453333470500399,-0.00518961781175178,-0.974499148239411,-2.18833489254993E-05,0.000300894181678113,-0.000366773704453115,0.000117731522367384,-0.000422380152444056,-2.18833489257239E-05,-0.975781378744998,0.00187049957132501,0.00196696566407209,-0.167793965224989,0.171652085526834,0.000300894181680313,0.00187049957131545,0.352125745839099,-0.110941574880528,0.151084233735219,-0.147947877965279,-0.000366773704446892,0.00196696566407467,-0.110941574880537,0.374545062574443
59,-0.621706118869598,-0.0292468149770672,-0.00233707167007505,3.79005892386368E-05,0.210928145807059,0.114555303839091,-0.0292468149770733,-0.631713950134486,-0.00342522080768469,0.00106632402037746,0.112411953363164,0.185450057034867,-0.00233707167007728,-0.00342522080768494,-0.974140668914695,-0.000290251771310897,-0.00275925187788001,-0.00450466660278375,3.79005892363606E-05,0.00106632402037598,-0.000290251771310718,-0.974834187441463,-0.000890598834455331,0.00171758513493149,0.210928145807004,0.112411953363135,-0.00275925187787888,-0.000890598834450903,0.279368930981512,-0.662575346835497,0.114555303839089,0.185450057034898,-0.0045046666027835,0.00171758513492993,-0.662575346835709,0.245981907413226
60,-0.437134213638241,0.266711278717971,-0.000470635768905664,0.0002609504627794,0.174363118340832,-0.0358061926007551,0.266711278717978,-0.462331920628397,-0.00230687360097306,-0.000528483244581786,-0.018744528092765,0.121751180268314,-0.00047063576890552,-0.00230687360097084,-0.969372744374373,0.00359894961122924,0.000934766974543429,0.00156138511179972,0.000260950462781168,-0.000528483244584963,0.00359894961122881,-0.969472246337451,0.00107924433111003,0.000513077290816805,0.174363118340873,-0.0187445280927462,0.000934766974539237,0.00107924433111265,0.905038571268995,0.0323705745959896,-0.0358061926007458,0.121751180268041,0.0015613851117996,0.000513077290817256,0.0323705745959887,0.89693672366227
61,-0.112069763453044,0.542518086040311,0.000691224335411495,0.00107739309855754,0.153300399100119,-0.128119207177452,0.542518086040209,-0.132889854789764,0.00218670422621066,-0.00212972743952842,-0.144784220418657,0.169429842286861,0.000691224335406707,0.00218670422620889,-0.957209601804055,0.0179159580008961,-8.11437469261191E-05,-0.000286971057447137,0.00107739309855847,-0.00212972743952506,0.0179159580008958,-0.956642985102178,-0.00217223784693518,0.000387945033000091,0.153300399100073,-0.144784220418658,-8.11437469185641E-05,-0.00217223784693341,0.767707681458049,-0.312853727041729,-0.128119207177472,0.169429842286945,-0.000286971057446188,0.000387945032991163,-0.312853727041817,0.776772867565913
