"Freq [GHz]","im(S(1,1)) []","im(S(1,2)) []","im(S(1,3)) []","im(S(1,4)) []","im(S(1,5)) []","im(S(1,6)) []","im(S(2,1)) []","im(S(2,2)) []","im(S(2,3)) []","im(S(2,4)) []","im(S(2,5)) []","im(S(2,6)) []","im(S(3,1)) []","im(S(3,2)) []","im(S(3,3)) []","im(S(3,4)) []","im(S(3,5)) []","im(S(3,6)) []","im(S(4,1)) []","im(S(4,2)) []","im(S(4,3)) []","im(S(4,4)) []","im(S(4,5)) []","im(S(4,6)) []","im(S(5,1)) []","im(S(5,2)) []","im(S(5,3)) []","im(S(5,4)) []","im(S(5,5)) []","im(S(5,6)) []","im(S(6,1)) []","im(S(6,2)) []","im(S(6,3)) []","im(S(6,4)) []","im(S(6,5)) []","im(S(6,6)) []"
45,-0.338664041097566,0.205110511214552,-2.95440834149636E-06,-9.1643114749837E-05,-0.143238729263095,-0.368165094680137,0.205110511214553,-0.346071934116691,-0.000158080189711966,0.00179558858975677,-0.363250744917308,-0.142078652640877,-2.9544083397393E-06,-0.000158080189715691,0.222611937242242,0.000110299103083951,-0.000568745841178755,0.00130867665070427,-9.16431147560924E-05,0.00179558858975241,0.00011029910308386,0.211617830511681,0.00215125999043455,-0.00283284284513124,-0.143238729263056,-0.3632507449173,-0.000568745841178725,0.00215125999043984,0.0158423608212184,0.159304240980911,-0.368165094680192,-0.142078652641071,0.00130867665070118,-0.00283284284513322,0.159304240980866,0.00789129026816027
46,-0.54632583719839,0.180959551383334,-0.00038024021289927,0.00237159345478005,0.415309015887593,-0.0206850608662889,0.180959551383331,-0.543660147380843,0.000516783530465895,-0.00325334819416081,-0.00801600926067882,0.399369733045429,-0.000380240212898852,0.000516783530465582,0.231531798537203,0.000218916232561944,0.000174553818541349,-1.8586267672344E-05,0.00237159345477994,-0.00325334819416034,0.000218916232561888,0.216782661460877,-0.000604431454498317,-0.00566460933779453,0.415309015887477,-0.00801600926069523,0.000174553818540458,-0.000604431454498989,-0.171358536395181,0.14443332363447,-0.0206850608663162,0.399369733045401,-1.85862676672435E-05,-0.00566460933779614,0.144433323634349,-0.203865414856918
47,-0.782504283896094,-0.0579832479520796,0.000319360897963559,0.00020712583473746,-0.197510532021394,0.127494248673851,-0.0579832479520585,-0.785200033012497,-0.000355650971868618,-0.00020157868437651,0.124633144118133,-0.193341041565781,0.000319360897960684,-0.000355650971868781,0.227210495140338,-0.00440940023395045,0.000316088705802529,0.000343551132784304,0.000207125834735033,-0.000201578684358349,-0.00440940023394946,0.261285524263598,-0.000490616048515909,-0.000524637690165574,-0.197510532021416,0.124633144118131,0.000316088705803066,-0.000490616048517371,0.0890573508093266,0.133819193731935,0.127494248673824,-0.193341041565786,0.000343551132782451,-0.000524637690167503,0.133819193731935,0.0853553998370844
48,-0.873969489986429,-0.245530710736088,-0.000613984577940634,-0.000795239411029842,-0.0152822010653501,0.107938473076254,-0.245530710736069,-0.878655449674026,-0.000818037483301935,-0.000796188326805196,0.112423967169724,-0.0191739513993776,-0.000613984577940811,-0.000818037483302216,0.237594596606141,0.00127285575720458,0.00761627399331672,-0.00255179777723213,-0.000795239411030835,-0.000796188326802799,0.00127285575720558,0.260342696285675,-0.00662885576411534,-0.00296103796637465,-0.0152822010653515,0.112423967169741,0.00761627399329268,-0.00662885576406833,-0.0388875576774956,-0.337136284672248,0.107938473076258,-0.0191739513993773,-0.00255179777721812,-0.00296103796626726,-0.337136284672278,-0.273479581985221
49,-0.834941779938655,-0.0129055444749277,-0.000401362484082593,0.000369936288528649,-0.0759619257163297,0.0290251623681651,-0.0129055444749259,-0.837734621639389,-0.00015361399253474,7.32993415854106E-05,0.0324048740714007,-0.0764599566831293,-0.000401362484082508,-0.000153613992535061,0.246439501575628,0.00120816144788963,0.000166873960252967,0.000301955247395667,0.000369936288527322,7.3299341584811E-05,0.00120816144788978,0.285288665020187,-0.000703136482944753,-0.000548931556895661,-0.0759619257163352,0.0324048740714029,0.000166873960254083,-0.000703136482943698,0.111878276276575,-0.0273757892877822,0.0290251623681597,-0.0764599566831427,0.000301955247395235,-0.000548931556886512,-0.0273757892878009,0.109147210563064
50,-0.637006474276583,-0.222884325891004,0.00232903723495525,-0.00251582516371775,0.0208472843314874,-0.00520646642403925,-0.222884325891111,-0.627707391916513,-0.00134175657252259,-8.15242304048117E-05,-0.00922349025181948,0.0274248757531104,0.00232903723487503,-0.00134175657252389,0.241263802044392,-0.00890649708372666,-0.00105302373986294,-0.000983244821109812,-0.00251582516373035,-8.15242304439826E-05,-0.00890649708372642,0.279243889020707,0.000574944498775462,0.000614568224854831,0.0208472843314923,-0.00922349025181787,-0.00105302373985644,0.000574944498766359,-0.355109991773204,-0.255072146179927,-0.00520646642406403,0.0274248757530206,-0.000983244821092503,0.000614568224859039,-0.25507214617995,-0.349220459745619
51,-0.174734786676297,0.0460497589894175,0.000124167220884341,0.000403303306155531,-0.0265854197474391,0.175852665506473,0.0460497589894161,-0.179231454199915,0.000107384873145522,0.000330837112352681,0.141971565140463,0.0329817903653447,0.000124167220882941,0.00010738487314177,0.254166212621714,0.000226222878616648,-0.00108906703644881,-0.00196950754120972,0.000403303306152293,0.000330837112352801,0.000226222878616305,0.242305215874072,-0.000295873745915731,0.000103280875552383,-0.0265854197473214,0.141971565140524,-0.00108906703644929,-0.000295873745915304,-0.664042781698511,-0.0477827757475926,0.175852665506458,0.0329817903654572,-0.00196950754121224,0.000103280875554528,-0.0477827757476003,-0.661034151877279
52,0.0883654352887841,-0.194791234446184,0.000678648811686256,-0.00268828726380904,-0.0328435957050867,0.0312673162326454,-0.194791234446204,0.0867837609491909,-0.00305108830682034,-0.00377260502998522,0.0159517066855547,-0.0147595971720292,0.000678648811737509,-0.00305108830683327,0.251771031052659,-0.0110848637822206,0.0089781488423225,-0.00217238621065628,-0.00268828726380028,-0.00377260502995571,-0.0110848637822236,0.25500472460785,0.00618044302655135,-0.00275809431337251,-0.0328435957050909,0.0159517066855728,0.00897814884233032,0.00618044302654725,0.227536797806271,-0.28478137537034,0.031267316232654,-0.0147595971720095,-0.00217238621066022,-0.00275809431337009,-0.284781375370327,0.217834754794349
53,-0.139070399959931,0.389790470636655,0.000678492206214648,0.000278331889131651,0.0307383007169018,-0.00947461529052598,0.389790470636679,-0.150583535270981,5.36551374516182E-05,-8.74631694789778E-05,-0.162117612877821,0.0371574131869365,0.000678492206220662,5.36551374490696E-05,0.268126784377425,-0.000833756600044405,0.00043583238930555,-0.000696253470081915,0.000278331889132878,-8.74631694795616E-05,-0.000833756600044364,0.269760224436986,-0.000548107873015254,-0.00125899031823483,0.0307383007168717,-0.162117612877721,0.000435832389308736,-0.000548107873013289,0.0452502834592179,-0.173468510260475,-0.00947461529081792,0.0371574131869521,-0.0006962534700791,-0.00125899031823057,-0.173468510260495,0.030915651000091
54,0.299383189823255,0.333154395331684,-0.000834745235906569,-0.00024300071497308,-0.104983229818042,-0.0434425105027121,0.333154395331698,0.246065190037646,-0.000183400618372684,-6.52731619560666E-06,-0.0351122392706049,-0.119813742669488,-0.000834745235903209,-0.000183400618373871,0.271195819608884,-0.00536659673016735,-0.00208455279533329,-0.00045506579346418,-0.000243000714969171,-6.52731619938288E-06,-0.00536659673016756,0.273027759281866,-0.000568629157847567,-0.00119280840015396,-0.104983229818018,-0.0351122392706319,-0.00208455279533496,-0.000568629157845617,-0.171597949904664,0.278759672644043,-0.0434425105026694,-0.119813742669339,-0.000455065793458602,-0.00119280840015819,0.278759672644071,-0.132504049219895
55,-0.738671571901126,-0.0508115314900697,-0.00147406669399946,0.000373150908678978,0.131230922192718,-0.000591886592898355,-0.0508115314900167,-0.710872902057059,0.000764041804553027,0.000622773469166365,0.0012573811825449,0.167112222744507,-0.00147406669400608,0.000764041804556471,0.275653191801309,-0.00573496591708031,-0.000401344992860733,0.000559862375069521,0.000373150908679987,0.000622773469175991,-0.00573496591708051,0.277971745003396,0.00044172453796532,0.000676533396548492,0.131230922192754,0.00125738118253539,-0.000401344992854995,0.00044172453796444,-0.33354082966592,0.142239944032986,-0.000591886592913385,0.167112222744623,0.00055986237506626,0.000676533396544721,0.142239944033,-0.190022729033719
56,-0.322827510224381,-0.0070847462991247,-0.000156853642119553,-0.000191435943409814,0.0138544457298944,-0.000304044799550504,-0.00708474629912262,-0.324843975819295,-3.39837182872818E-05,0.000355413155255293,0.00134157325547921,0.013417332590445,-0.00015685364211936,-3.39837182880497E-05,0.286578398742183,-0.00135775216214654,0.00152901738191578,0.00256551214235568,-0.000191435943409934,0.000355413155256337,-0.00135775216214654,0.178375005085034,-0.000232224542332227,0.000730728917905258,0.0138544457299042,0.00134157325548687,0.0015290173819175,-0.000232224542331772,0.252056534328388,0.216876044300458,-0.000304044799534638,0.0134173325904517,0.00256551214235437,0.00073072891790394,0.216876044300496,0.250639766896871
57,0.510342196692021,0.000486241732461746,0.000300606487416784,-0.000147173743792182,-0.0346746933033402,0.0463919538256735,0.00048624173245829,0.506185971654015,0.000359142099261658,-0.000341329904511908,0.0452698866798151,-0.0407468186323362,0.000300606487418343,0.000359142099263897,0.213490707374239,0.00334005350447408,0.00509063098037347,-0.00680382357179243,-0.000147173743791624,-0.000341329904510926,0.00334005350447329,0.209918988890136,1.11698858327107E-05,0.00324532830092933,-0.0346746933033528,0.0452698866798238,0.00509063098037657,1.11698858177146E-05,0.0872075548670072,0.386362804659959,0.0463919538256856,-0.040746818632347,-0.00680382357178748,0.00324532830093702,0.386362804659873,0.0521194347033513
58,0.362771289000512,-0.00261477522692749,-0.000530730539951223,0.00089446434006106,0.205403997306772,0.473145439272939,-0.00261477522687054,0.35632405090022,0.00031631693395371,0.00146001752732199,0.448511852557291,0.192187371075972,-0.000530730539948822,0.000316316933957141,0.221855096936047,-0.00031281239105809,0.00613357123824545,0.00573537567319144,0.000894464340061961,0.00146001752732173,-0.000312812391058143,0.220932115255918,-0.00111937381089615,-0.000651042410865566,0.205403997306806,0.448511852557298,0.00613357123824478,-0.00111937381088981,-0.10989492852944,-0.143684997983618,0.4731454392729,0.19218737107592,0.00573537567319203,-0.000651042410863066,-0.143684997983548,-0.145139826938991
59,0.0740786765667763,0.154420189628234,0.00117968111594286,0.000900733704376513,0.0635367327291303,-0.0672106025515017,0.154420189628233,0.0878462999584378,0.00119730837407954,2.21760221472056E-05,-0.036252199807541,0.0806781098922035,0.00117968111594383,0.00119730837407738,0.225449650806329,3.45632699244121E-05,0.000342515629304218,0.000138342908275167,0.000900733704375747,2.21760221445628E-05,3.45632699243235E-05,0.225410815080543,0.00140284480276732,0.000169198102043621,0.0635367327291316,-0.0362521998075989,0.000342515629305579,0.00140284480277117,0.0264972531682051,-0.0313192663161344,-0.0672106025516246,0.0806781098922224,0.000138342908273568,0.000169198102040781,-0.0313192663162156,0.0189657840355335
60,0.919973020040371,0.22778253717413,-0.00292966187017821,-0.00176270353207453,0.156891594051873,-0.0410754990429959,0.227782537174199,0.905291273494182,-0.000877132676413238,0.00152592027895869,-0.0478777215098431,0.222329969891008,-0.00292966187017947,-0.000877132676413411,0.234021926309854,0.00414001300576415,0.000990908021094005,-0.00130116256466582,-0.00176270353207438,0.00152592027895953,0.00414001300576412,0.23451586132183,0.00184293610636489,-0.000514888123416771,0.156891594051849,-0.0478777215098269,0.000990908021095938,0.00184293610636384,0.151948617798072,-0.0270802319568029,-0.0410754990429986,0.222329969891001,-0.00130116256466368,-0.000514888123414351,-0.0270802319568063,0.163671072777783
61,0.644270086432512,-0.493455230593846,-0.00223276816353917,-0.00218447379810872,-0.0217116396463016,-0.0453140220634874,-0.49345523059408,0.642084210510353,-0.0022664840235336,0.00232802350824425,-0.0350139820254486,-0.00776810430432068,-0.00223276816354192,-0.00226648402353066,0.223863468665419,0.00137434122513004,-0.00335511437542151,-0.000555697256997737,-0.00218447379810869,0.00232802350824358,0.00137434122513014,0.223196138687369,-0.000756360367672718,-0.000341908415494586,-0.0217116396463229,-0.0350139820254986,-0.00335511437542042,-0.000756360367670034,0.100671433171829,-0.145068778327654,-0.0453140220634998,-0.00776810430436298,-0.000555697256996895,-0.000341908415501692,-0.145068778327874,0.0841007080611991
